0.4884,0.3712,0.50347,0.3968,0.55717,0.51631,0.54483,0.45075,0.48624,0.56781,0.51015,0.53945,0.45809,0.49204,0.50813,0.50821,4
0.41747,0.43249,0.59508,0.36914,0.39929,0.42067,0.39645,0.46862,0.42117,0.39591,0.44621,0.51815,0.40144,0.33731,0.42058,0.5011,4
0.51566,0.49027,0.45969,0.50648,0.512,0.52224,0.53072,0.54435,0.52121,0.58781,0.58561,0.57464,0.43693,0.54763,0.52427,0.55866,5
0.50177,0.4316,0.51996,0.39525,0.44004,0.50805,0.51784,0.46174,0.58965,0.56412,0.53612,0.53392,0.48747,0.4424,0.47056,0.50551,5
0.45533,0.37348,0.51431,0.42476,0.44797,0.37519,0.38204,0.51169,0.45618,0.51499,0.41876,0.48632,0.47936,0.40014,0.42288,0.49457,5
0.4874,0.47261,0.52287,0.52384,0.52071,0.48296,0.50357,0.5365,0.53638,0.50488,0.49238,0.50426,0.47159,0.53698,0.48374,0.54995,5
0.55509,0.58718,0.51108,0.59239,0.54092,0.57289,0.57307,0.50506,0.55723,0.53067,0.52004,0.45234,0.54241,0.49456,0.51044,0.58084,5
0.5765,0.56381,0.49951,0.57053,0.5596,0.57515,0.56032,0.53765,0.56727,0.50152,0.54218,0.55374,0.46093,0.49253,0.53216,0.59975,6
0.55392,0.49583,0.54828,0.42364,0.48575,0.55049,0.52631,0.52285,0.51658,0.36837,0.53067,0.51888,0.52921,0.43099,0.52254,0.51325,6
0.46245,0.47862,0.53957,0.44181,0.43868,0.54812,0.50787,0.45744,0.48068,0.50192,0.51185,0.5249,0.45299,0.55391,0.43315,0.52537,6
0.49007,0.4335,0.51592,0.48577,0.58627,0.51967,0.52857,0.50568,0.5672,0.50916,0.53248,0.53631,0.51472,0.44632,0.43746,0.52523,6
0.60918,0.56444,0.52355,0.5134,0.50618,0.5465,0.54788,0.5563,0.48682,0.57938,0.54735,0.57675,0.52115,0.51466,0.47529,0.43629,6
0.53286,0.52911,0.48708,0.53375,0.51394,0.53361,0.53868,0.52155,0.56363,0.53744,0.47769,0.53603,0.51412,0.56649,0.50124,0.51812,7
0.53448,0.50573,0.47805,0.39568,0.57643,0.60481,0.5848,0.52061,0.5606,0.55513,0.5451,0.5604,0.47228,0.55972,0.52248,0.4552,7
0.55464,0.53887,0.53639,0.52258,0.51645,0.53818,0.52588,0.4877,0.54711,0.54525,0.54222,0.49934,0.50248,0.51503,0.42357,0.49185,7
0.18899,0.19114,0.74978,0.5644,0.25014,0.21633,0.24244,0.75879,0.65539,0.46156,0.38762,0.75603,0.55584,0.42443,0.57437,0.68637,7
0.5452,0.48982,0.49233,0.49396,0.56705,0.57205,0.57246,0.45179,0.60509,0.55418,0.5445,0.54849,0.47969,0.48747,0.50849,0.52852,7
0.55045,0.54987,0.55387,0.47652,0.54265,0.55563,0.49333,0.50844,0.55009,0.51294,0.39229,0.55739,0.53887,0.46586,0.5251,0.49393,8
0.5112,0.54823,0.51393,0.58836,0.51666,0.52045,0.55546,0.53538,0.56425,0.33135,0.5284,0.52183,0.4548,0.56414,0.47858,0.46805,8
0.46741,0.50078,0.56956,0.35371,0.44206,0.47188,0.47729,0.51469,0.39865,0.49097,0.50372,0.51741,0.38251,0.39902,0.47982,0.57255,8
0.57086,0.50074,0.5133,0.49466,0.56618,0.60248,0.61266,0.59199,0.5625,0.5227,0.54764,0.55784,0.50948,0.52937,0.52012,0.5064,8
0.5436,0.49721,0.43914,0.587,0.58449,0.58936,0.5708,0.53441,0.52375,0.57625,0.5266,0.50111,0.49185,0.5496,0.4344,0.57308,8
0.5416,0.53166,0.4976,0.55946,0.49306,0.47707,0.49727,0.4465,0.60977,0.48883,0.48511,0.50577,0.54747,0.45899,0.5707,0.57523,8
0.51031,0.52409,0.56416,0.37174,0.54845,0.53999,0.522,0.49578,0.50059,0.50058,0.5329,0.518,0.51901,0.55669,0.54105,0.55405,8
0.53289,0.47776,0.49598,0.58424,0.52693,0.54986,0.54176,0.47767,0.52533,0.55741,0.56108,0.57033,0.50841,0.4954,0.45875,0.56852,8
0.48349,0.47358,0.52416,0.59915,0.45198,0.50294,0.49248,0.54899,0.48414,0.47494,0.48323,0.4532,0.47911,0.43545,0.50461,0.44658,8
0.53291,0.43206,0.50533,0.34958,0.4911,0.51474,0.54454,0.523,0.57591,0.55615,0.53464,0.45714,0.47729,0.49665,0.49383,0.4679,8
0.60297,0.58218,0.49073,0.66807,0.60083,0.61935,0.61162,0.47887,0.54834,0.53516,0.57037,0.5406,0.40142,0.51152,0.48315,0.49549,8
0.49234,0.51818,0.49949,0.52173,0.5367,0.48352,0.49854,0.53834,0.49042,0.50076,0.58678,0.56994,0.49397,0.54341,0.51006,0.57685,8
0.49161,0.4719,0.51796,0.59921,0.52477,0.51584,0.53123,0.47806,0.46147,0.53309,0.52727,0.58081,0.47515,0.57984,0.48601,0.55023,8
0.56204,0.55002,0.4781,0.48509,0.52759,0.539,0.48643,0.49862,0.5121,0.54269,0.52479,0.54054,0.43353,0.4246,0.46276,0.53709,8
0.52548,0.50982,0.52952,0.43521,0.49912,0.51238,0.47778,0.46489,0.5531,0.44177,0.50707,0.5163,0.51027,0.43355,0.40942,0.50137,8
0.43738,0.37811,0.47825,0.50239,0.48483,0.47839,0.47957,0.47586,0.47211,0.49297,0.4381,0.47101,0.48749,0.50199,0.47351,0.50425,8
0.54643,0.55061,0.48829,0.48106,0.56877,0.52949,0.51466,0.44395,0.48407,0.56575,0.58005,0.54145,0.50938,0.54182,0.52267,0.53255,8
0.59222,0.5771,0.49423,0.52598,0.48488,0.5415,0.5545,0.53965,0.51838,0.50985,0.6019,0.46968,0.51396,0.55694,0.54447,0.52829,8
0.54304,0.52355,0.47186,0.48189,0.44861,0.51563,0.51484,0.45308,0.55588,0.43471,0.54253,0.49546,0.50246,0.39953,0.53075,0.53928,8
0.56881,0.52725,0.40936,0.55763,0.51718,0.61481,0.61298,0.45645,0.57334,0.52168,0.55583,0.56138,0.43673,0.57994,0.40392,0.50345,8
0.43552,0.41913,0.47083,0.47297,0.40403,0.49965,0.4819,0.49097,0.48067,0.53434,0.5041,0.54105,0.4328,0.48225,0.43854,0.52341,8
0.50907,0.52064,0.46853,0.57274,0.51258,0.49393,0.48973,0.50899,0.56399,0.57342,0.55217,0.54554,0.50125,0.51033,0.49661,0.51634,8
0.48911,0.4887,0.50357,0.51009,0.56586,0.53296,0.46926,0.53538,0.55016,0.52442,0.53602,0.5332,0.49868,0.46764,0.49786,0.56161,8
0.56913,0.54849,0.54133,0.48373,0.57429,0.52728,0.50351,0.53159,0.48061,0.53837,0.55404,0.56107,0.52072,0.55027,0.46104,0.56561,8
0.54239,0.58158,0.50745,0.48566,0.49641,0.56828,0.52761,0.52005,0.5325,0.59692,0.58925,0.53691,0.40272,0.42446,0.47651,0.51596,8
0.48484,0.47716,0.45531,0.48434,0.46781,0.48925,0.50119,0.51012,0.56226,0.56289,0.56951,0.50589,0.49007,0.57781,0.49803,0.48302,8
0.45501,0.46477,0.43322,0.3794,0.5172,0.51883,0.54578,0.52483,0.50258,0.47472,0.50884,0.5125,0.48121,0.46618,0.53099,0.50701,8
0.43531,0.46068,0.53638,0.57282,0.50666,0.487,0.47616,0.60226,0.52564,0.4631,0.48725,0.49865,0.47074,0.52817,0.51856,0.48835,8
0.55861,0.58109,0.45578,0.40673,0.56211,0.56721,0.54155,0.44823,0.47907,0.41924,0.49783,0.39329,0.51809,0.50093,0.52348,0.49141,8
0.25137,0.2291,0.76373,0.88175,0.25963,0.23694,0.29981,0.77566,0.5462,0.87151,0.70171,0.85704,0.15503,0.81651,0.14184,0.54927,8
0.50182,0.44973,0.54487,0.30426,0.49779,0.34544,0.2822,0.4855,0.52722,0.51218,0.41573,0.60604,0.33275,0.32997,0.56892,0.43264,8
0.50853,0.53486,0.54562,0.55023,0.50585,0.525,0.52194,0.55012,0.45968,0.52264,0.54097,0.51916,0.46809,0.53447,0.4992,0.49057,9
0.48888,0.58086,0.5583,0.47599,0.48233,0.4597,0.58636,0.57837,0.4128,0.40075,0.39708,0.41793,0.59807,0.40384,0.51705,0.38819,10
0.61766,0.53308,0.55415,0.54094,0.53562,0.60846,0.51301,0.57121,0.56458,0.58165,0.56341,0.60749,0.42836,0.54967,0.46133,0.53446,10
0.50969,0.50089,0.47545,0.47711,0.47231,0.48608,0.50652,0.5282,0.55286,0.52393,0.51507,0.59247,0.4777,0.52197,0.55777,0.5246,10
0.51771,0.51417,0.50084,0.5595,0.45589,0.50434,0.51314,0.53084,0.55595,0.5446,0.49948,0.54859,0.46543,0.50801,0.53678,0.48852,10
0.53616,0.50379,0.49873,0.54614,0.55647,0.57139,0.50625,0.51339,0.52664,0.54936,0.4809,0.52331,0.48482,0.51165,0.51868,0.50432,10
0.48081,0.47567,0.62517,0.46211,0.48799,0.48605,0.64286,0.62508,0.38441,0.47083,0.47308,0.48128,0.56473,0.48773,0.4157,0.50084,11
0.50728,0.51915,0.49557,0.51123,0.53467,0.59219,0.52764,0.55696,0.47178,0.4851,0.52061,0.5326,0.46718,0.56277,0.50236,0.53329,11
0.61709,0.5255,0.46954,0.60124,0.58274,0.56789,0.49645,0.45784,0.62871,0.56283,0.5339,0.60048,0.45687,0.57055,0.49166,0.59066,11
0.52191,0.50733,0.46195,0.54278,0.53721,0.5293,0.51243,0.4764,0.54025,0.55427,0.57514,0.45307,0.50015,0.57016,0.50807,0.52999,11
0.49178,0.46412,0.49565,0.54801,0.53386,0.47046,0.49419,0.44208,0.53642,0.4984,0.51628,0.60545,0.50911,0.49589,0.44975,0.52705,11
0.5511,0.4479,0.48373,0.53267,0.55228,0.57758,0.51584,0.48756,0.52481,0.56437,0.55668,0.53609,0.51222,0.48396,0.51495,0.53855,12
0.61583,0.49925,0.52937,0.52691,0.59179,0.52926,0.55187,0.56477,0.56776,0.57958,0.60932,0.54644,0.50273,0.51849,0.48205,0.56499,12
0.42214,0.44743,0.4016,0.538,0.47756,0.50379,0.5349,0.55521,0.56701,0.53439,0.55841,0.51796,0.42756,0.51144,0.52548,0.51592,12
0.5397,0.46488,0.48787,0.49979,0.44137,0.50621,0.54305,0.47581,0.50221,0.4357,0.31975,0.42166,0.50646,0.47688,0.39274,0.5394,12
0.51392,0.46002,0.48278,0.50815,0.47656,0.48266,0.49265,0.4589,0.47508,0.46927,0.51955,0.5154,0.48633,0.43253,0.48559,0.53332,12
0.59464,0.43036,0.47169,0.57696,0.60801,0.54751,0.48419,0.50468,0.50539,0.56162,0.5456,0.55082,0.49217,0.56784,0.50649,0.5689,13
0.50209,0.51392,0.4137,0.45416,0.54364,0.47952,0.46468,0.41613,0.55789,0.47954,0.50459,0.47135,0.45436,0.55904,0.44057,0.52022,13
0.53176,0.51009,0.44379,0.52213,0.50587,0.54066,0.51696,0.47062,0.54529,0.59398,0.53595,0.52939,0.48028,0.54174,0.44891,0.58589,13
0.60666,0.65126,0.45241,0.57835,0.57473,0.53957,0.51671,0.50834,0.57051,0.5355,0.53349,0.25483,0.48473,0.5623,0.47196,0.56639,13
0.53878,0.4202,0.43748,0.52294,0.54343,0.49504,0.55215,0.54116,0.51715,0.54433,0.52164,0.52258,0.52032,0.50457,0.53398,0.46844,13
0.4835,0.56957,0.57389,0.51736,0.47184,0.47086,0.60691,0.59185,0.67541,0.80711,0.8196,0.788,0.15192,0.82515,0.14538,0.77591,14
0.47149,0.47466,0.49606,0.43924,0.4488,0.46609,0.52087,0.51192,0.52829,0.50616,0.5106,0.53803,0.5029,0.5019,0.51412,0.49468,14
0.46315,0.50069,0.51837,0.42554,0.47503,0.51954,0.47236,0.52561,0.46649,0.48278,0.54066,0.49731,0.57496,0.5304,0.49869,0.4893,14
0.54363,0.525,0.53494,0.49528,0.5143,0.55419,0.5075,0.52124,0.54109,0.52177,0.54397,0.55298,0.53751,0.50603,0.48002,0.47503,14
0.51198,0.48097,0.52729,0.41444,0.54995,0.51538,0.50618,0.54747,0.60355,0.57588,0.5523,0.45204,0.49221,0.55562,0.49689,0.5854,14
0.5103,0.46304,0.53835,0.59926,0.56374,0.51371,0.57483,0.53528,0.5563,0.58236,0.5677,0.59029,0.48519,0.56309,0.49892,0.56822,15
0.50444,0.45211,0.53925,0.49716,0.51768,0.53118,0.52572,0.55048,0.50242,0.55954,0.54817,0.48833,0.48317,0.54208,0.48655,0.54482,15
0.56531,0.5533,0.51704,0.54213,0.55177,0.55599,0.54832,0.56271,0.5553,0.49332,0.53185,0.54944,0.47983,0.51791,0.50461,0.49809,15
0.53936,0.45828,0.49734,0.54194,0.54981,0.55719,0.50855,0.52187,0.43737,0.48077,0.55645,0.49185,0.44514,0.55483,0.55246,0.52189,15
0.5754,0.42653,0.54149,0.55295,0.58572,0.53618,0.54527,0.56163,0.59367,0.58349,0.57206,0.59075,0.44981,0.61807,0.34528,0.57233,15
0.54813,0.45672,0.47053,0.44387,0.5901,0.57755,0.46318,0.46982,0.53397,0.50841,0.55244,0.49887,0.51674,0.54627,0.57174,0.59492,16
0.42326,0.52586,0.52969,0.50182,0.46253,0.45638,0.4807,0.53431,0.4656,0.44766,0.50154,0.42879,0.5278,0.49794,0.53158,0.51437,16
0.50216,0.46708,0.57111,0.35818,0.50678,0.46536,0.52637,0.56603,0.45374,0.46092,0.48928,0.51054,0.51591,0.50204,0.44904,0.50225,16
0.51794,0.50067,0.50378,0.46853,0.49486,0.54006,0.53032,0.51843,0.46959,0.55041,0.5636,0.58857,0.50405,0.52021,0.47842,0.48619,16
0.57008,0.49826,0.4622,0.50862,0.52736,0.57897,0.51252,0.49135,0.50664,0.56727,0.53783,0.60458,0.45871,0.53621,0.49068,0.55523,16
0.51829,0.54291,0.53341,0.42246,0.57212,0.52497,0.48152,0.49961,0.54636,0.52925,0.57365,0.49249,0.50049,0.57101,0.5148,0.51936,16
0.50325,0.49601,0.51578,0.48846,0.50611,0.48423,0.52125,0.52161,0.5185,0.5131,0.48284,0.51092,0.46988,0.4726,0.50779,0.51638,16
0.57984,0.42622,0.59411,0.53382,0.56188,0.50474,0.50337,0.49941,0.50437,0.54907,0.55314,0.57042,0.45635,0.56401,0.51433,0.53309,16
0.54366,0.52069,0.49403,0.49359,0.45641,0.53412,0.54436,0.48867,0.45331,0.51404,0.57163,0.52685,0.46148,0.58461,0.53189,0.50147,16
0.50694,0.53751,0.48444,0.52186,0.52017,0.49729,0.49854,0.46209,0.54121,0.56194,0.49704,0.53582,0.52742,0.5233,0.44754,0.57602,16
0.61126,0.49975,0.44722,0.4712,0.51074,0.49056,0.44999,0.43902,0.54754,0.57244,0.56441,0.52887,0.52935,0.53834,0.55347,0.54539,16
0.5412,0.52032,0.486,0.50839,0.55896,0.52352,0.53441,0.48915,0.54303,0.54857,0.56991,0.46853,0.47377,0.54702,0.45694,0.56129,16
0.51652,0.6893,0.67614,0.4965,0.47523,0.51988,0.55583,0.56995,0.45881,0.50514,0.59694,0.53691,0.53191,0.52739,0.48988,0.47483,16
0.53209,0.52285,0.48741,0.51727,0.56259,0.55152,0.49887,0.51058,0.54906,0.53493,0.52481,0.51669,0.45727,0.56845,0.46585,0.5201,16
0.56517,0.50802,0.59562,0.35726,0.50149,0.51884,0.46587,0.4647,0.50095,0.54975,0.54623,0.53556,0.50064,0.52362,0.42679,0.54758,16
0.51051,0.51427,0.5561,0.59314,0.5279,0.5325,0.52607,0.52843,0.48369,0.50803,0.53142,0.54581,0.4599,0.57606,0.5379,0.51829,16
0.46527,0.50564,0.53721,0.48344,0.47007,0.44058,0.53717,0.60101,0.51002,0.47854,0.49697,0.52821,0.47606,0.56945,0.4446,0.48953,16
0.50395,0.4916,0.49201,0.54668,0.47482,0.48756,0.50436,0.51838,0.43218,0.48081,0.48331,0.474,0.5128,0.47575,0.49022,0.49018,16
0.51109,0.43265,0.47006,0.40553,0.48612,0.53738,0.46495,0.48848,0.52042,0.55041,0.48035,0.58261,0.47001,0.52932,0.4786,0.52622,16
0.50633,0.46923,0.48732,0.53171,0.52549,0.54439,0.55027,0.46341,0.4989,0.48248,0.572,0.52564,0.4475,0.53696,0.47722,0.51118,16
0.55934,0.52139,0.53374,0.57118,0.53004,0.49636,0.5167,0.46622,0.46143,0.48229,0.50013,0.58266,0.42222,0.51509,0.46653,0.47446,16
0.50522,0.40658,0.48914,0.46567,0.48313,0.49354,0.52896,0.54424,0.46186,0.44126,0.47272,0.43717,0.55969,0.4751,0.46293,0.5198,16
0.51602,0.50473,0.46602,0.5542,0.58131,0.5171,0.46148,0.47747,0.47908,0.57189,0.5776,0.53955,0.51436,0.58241,0.50183,0.50438,16
0.50939,0.56822,0.53134,0.51263,0.55042,0.56337,0.55803,0.49915,0.55753,0.5386,0.5551,0.55554,0.59255,0.54649,0.50039,0.5153,16
0.5099,0.49679,0.54039,0.51093,0.54007,0.51093,0.55151,0.50648,0.57926,0.53749,0.52379,0.56783,0.50013,0.48077,0.47692,0.51311,16
0.54521,0.48114,0.66009,0.56104,0.5308,0.60465,0.5538,0.48596,0.57164,0.57885,0.59339,0.57675,0.48398,0.53904,0.54898,0.57965,16
0.5503,0.52458,0.48938,0.5148,0.57365,0.56954,0.49248,0.45621,0.56527,0.55482,0.51654,0.51057,0.45612,0.53901,0.4493,0.54005,16
0.53116,0.57506,0.4828,0.54024,0.50477,0.45463,0.51521,0.54087,0.53018,0.4995,0.48744,0.52043,0.4915,0.46626,0.49254,0.46173,16
0.50502,0.44779,0.48565,0.50691,0.53086,0.44235,0.44352,0.47563,0.45675,0.44546,0.48717,0.58269,0.49135,0.5202,0.45899,0.49407,16
0.63125,0.51559,0.44454,0.54425,0.52389,0.57516,0.42886,0.43059,0.60013,0.5739,0.55232,0.53435,0.4877,0.56713,0.51425,0.55911,16
0.58734,0.5294,0.47822,0.47007,0.55074,0.5368,0.45134,0.46265,0.52874,0.50604,0.61373,0.49143,0.50298,0.53862,0.50512,0.53923,16
0.48323,0.50339,0.54792,0.48745,0.60705,0.48287,0.51468,0.49534,0.74934,0.5784,0.73127,0.4922,0.51253,0.52684,0.49828,0.47876,1
0.49082,0.56777,0.5735,0.6082,0.51503,0.51459,0.62521,0.582,0.60758,0.54097,0.47488,0.5578,0.52228,0.53566,0.5058,0.4808,2
0.50342,0.53768,0.54412,0.51885,0.68373,0.51437,0.47977,0.47731,0.50643,0.47048,0.5623,0.54276,0.52826,0.53488,0.42896,0.62806,2
0.52735,0.4967,0.45953,0.45215,0.51973,0.61996,0.61383,0.61955,0.50234,0.35797,0.42893,0.51517,0.49515,0.42094,0.54266,0.59274,2
0.55106,0.54818,0.55735,0.52601,0.5979,0.46705,0.48884,0.47338,0.44713,0.482,0.48089,0.45841,0.43763,0.58107,0.54767,0.59632,2
0.48244,0.57945,0.65859,0.71642,0.53229,0.66115,0.65345,0.67554,0.57901,0.49541,0.60834,0.60129,0.6394,0.64039,0.5502,0.6107,2
0.65606,0.42478,0.45145,0.46382,0.43497,0.40792,0.44053,0.48086,0.56998,0.55043,0.58384,0.54123,0.50899,0.49776,0.54283,0.62685,3
0.44699,0.48373,0.43921,0.51259,0.5305,0.47749,0.44637,0.36243,0.59996,0.492,0.45965,0.46228,0.41261,0.47627,0.4579,0.54353,3
0.53013,0.45009,0.52513,0.47327,0.57296,0.50601,0.50187,0.5284,0.51054,0.50152,0.60802,0.55415,0.51623,0.55345,0.49727,0.50695,3
0.47276,0.43234,0.46567,0.41951,0.52772,0.4445,0.44542,0.44688,0.56322,0.50811,0.5302,0.51441,0.54783,0.53978,0.49897,0.54686,3
0.66367,0.42542,0.46122,0.48556,0.5382,0.524,0.49406,0.50873,0.49398,0.4955,0.51616,0.52558,0.49273,0.45387,0.51005,0.57642,3
0.45733,0.4777,0.44808,0.53759,0.48118,0.54197,0.47557,0.53823,0.58005,0.57546,0.49437,0.47976,0.49402,0.45522,0.48965,0.57191,4
0.6057,0.55168,0.58447,0.49879,0.50881,0.61123,0.57628,0.58708,0.50994,0.65016,0.51201,0.55163,0.45418,0.49549,0.55533,0.63255,4
0.39122,0.32677,0.42822,0.45493,0.50752,0.38253,0.47123,0.46344,0.47602,0.40988,0.47033,0.52566,0.56105,0.50776,0.59642,0.52058,4
0.5856,0.62249,0.55787,0.49603,0.52387,0.54439,0.46188,0.5063,0.53827,0.58441,0.57076,0.632,0.58789,0.55343,0.53998,0.42576,4
0.52094,0.47241,0.47514,0.51448,0.5167,0.48624,0.4876,0.48662,0.41629,0.50389,0.41458,0.47274,0.46429,0.50334,0.42685,0.46825,4
0.52173,0.4074,0.45084,0.49722,0.63897,0.56305,0.42716,0.54384,0.63671,0.63308,0.62181,0.5108,0.46488,0.54646,0.43731,0.49176,5
0.50016,0.59535,0.68397,0.69131,0.54964,0.65128,0.63497,0.61514,0.54862,0.51228,0.47877,0.5444,0.48774,0.566,0.47557,0.53541,5
0.5039,0.40981,0.37114,0.41358,0.50165,0.47156,0.40141,0.4515,0.66281,0.4822,0.45106,0.41469,0.45554,0.4132,0.46509,0.55999,5
0.50808,0.59588,0.57861,0.58537,0.54502,0.50935,0.45782,0.42476,0.5969,0.51679,0.54921,0.54708,0.52152,0.54185,0.57755,0.49017,5
0.55843,0.53812,0.45431,0.48439,0.59355,0.47125,0.44808,0.51876,0.53935,0.54054,0.48827,0.5821,0.59483,0.54606,0.50378,0.49325,5
0.49485,0.48005,0.63217,0.57855,0.5153,0.49387,0.67258,0.52163,0.54842,0.45641,0.4424,0.4337,0.42932,0.53164,0.54614,0.57254,6
0.53731,0.62275,0.60386,0.58223,0.59213,0.59077,0.59644,0.58007,0.60541,0.50487,0.46966,0.56017,0.55515,0.6233,0.59519,0.6168,6
0.49173,0.51856,0.62446,0.54434,0.44693,0.57201,0.61538,0.58724,0.45267,0.56767,0.60645,0.60235,0.53724,0.53692,0.56052,0.6137,6
0.60207,0.47682,0.43153,0.44725,0.53129,0.57816,0.53269,0.56122,0.43344,0.61303,0.648,0.51611,0.52322,0.5825,0.56099,0.53879,6
0.4516,0.50297,0.58449,0.54287,0.61332,0.58842,0.50957,0.59664,0.47933,0.65302,0.57092,0.53229,0.55405,0.5716,0.62561,0.68634,6
0.60324,0.43426,0.3833,0.59314,0.49342,0.42511,0.44998,0.49831,0.64421,0.54162,0.54226,0.53164,0.47584,0.47609,0.51607,0.52386,7
0.48646,0.77066,0.58375,0.56948,0.5933,0.59767,0.54099,0.60837,0.55599,0.55847,0.63552,0.56503,0.57531,0.65144,0.53833,0.44768,7
0.4742,0.56814,0.48744,0.54084,0.52065,0.53042,0.52784,0.51162,0.53505,0.58726,0.44066,0.42732,0.53102,0.52165,0.56388,0.50746,7
0.43737,0.53773,0.51887,0.4725,0.4919,0.54575,0.61564,0.51874,0.52353,0.59367,0.5741,0.61038,0.56788,0.5384,0.56792,0.61038,7
0.55611,0.50686,0.49714,0.48545,0.56463,0.52008,0.53206,0.5034,0.43416,0.4864,0.63022,0.51694,0.53936,0.484,0.53293,0.50062,7
0.42969,0.37018,0.46622,0.50365,0.69091,0.49482,0.57176,0.59205,0.422,0.88368,0.74947,0.65573,0.56454,0.54958,0.51885,0.55518,8
0.48633,0.58483,0.59798,0.65994,0.61725,0.60338,0.55233,0.54555,0.66275,0.62564,0.57401,0.53545,0.57165,0.61162,0.63596,0.6792,8
0.44245,0.49905,0.57789,0.61072,0.52679,0.56712,0.61222,0.54598,0.5697,0.57061,0.5079,0.50571,0.49697,0.55419,0.54573,0.50891,8
0.56223,0.55755,0.53511,0.55758,0.58653,0.55823,0.54287,0.57468,0.45371,0.5934,0.64861,0.58753,0.62693,0.55978,0.52515,0.59012,8
0.66127,0.69132,0.66273,0.67261,0.54853,0.64327,0.61228,0.61039,0.60123,0.46002,0.55306,0.51562,0.58864,0.54273,0.56633,0.55167,8
0.56623,0.45466,0.49257,0.42193,0.64283,0.53198,0.50083,0.47764,0.49164,0.51221,0.53617,0.54235,0.61388,0.5406,0.60866,0.56252,8
0.55888,0.59338,0.58343,0.61752,0.4966,0.56118,0.60455,0.58131,0.535,0.63619,0.59978,0.57701,0.66618,0.65594,0.6238,0.57053,8
0.53363,0.4588,0.36883,0.46507,0.51229,0.36054,0.3486,0.37869,0.55385,0.50296,0.43446,0.4935,0.44365,0.35489,0.50595,0.51971,8
0.56115,0.45909,0.48048,0.41319,0.56478,0.46385,0.40427,0.44649,0.48854,0.57975,0.5349,0.51542,0.52687,0.56507,0.48869,0.61841,8
0.53329,0.52091,0.52387,0.48731,0.53337,0.48843,0.4772,0.50608,0.42385,0.4918,0.54045,0.5471,0.54926,0.52003,0.61471,0.59096,8
0.50596,0.51154,0.52849,0.50512,0.47312,0.49314,0.5005,0.44719,0.64584,0.59974,0.50641,0.49432,0.47098,0.38785,0.51017,0.55805,8
0.46153,0.42629,0.3901,0.55287,0.58242,0.30671,0.3594,0.3301,0.53841,0.49459,0.41252,0.4525,0.40741,0.44799,0.45463,0.55211,8
0.59124,0.64219,0.56521,0.63776,0.59584,0.54446,0.53649,0.58459,0.84459,0.84205,0.54285,0.65884,0.66457,0.59685,0.53513,0.46439,8
0.63073,0.61795,0.65226,0.59462,0.52833,0.62536,0.6379,0.61605,0.6014,0.63577,0.6147,0.61628,0.54544,0.55977,0.58572,0.49363,8
0.52819,0.44466,0.44022,0.47351,0.57976,0.46115,0.44391,0.46027,0.51206,0.54044,0.41766,0.49901,0.55709,0.54667,0.45883,0.53963,8
0.5506,0.66702,0.58842,0.48193,0.54,0.46498,0.5577,0.4775,0.42263,0.3985,0.42092,0.48363,0.46433,0.51055,0.44117,0.44723,8
